index,gene1,gene2,gene3,split,measured_tau,measured_p,M01,M02,M03,pred_mean,pred_worst,rank
30159928,YJL133W,YKR052C,YGL014W,test,0.043047,0.4795,0.037719727,0.043426514,0.08917236,0.05677287,0.037719727,205323
30534776,YJR130C,YML082W,YCR065W,train,0.059253,0.3603,0.05508423,0.0914917,0.023651123,0.05674235,0.023651123,205914
3901343,YIR037W,YKL026C,YOR230W,train,0.007332,0.3654,0.058563232,0.06463623,0.04675293,0.0566508,0.04675293,207584
27124626,YEL006W,YIL006W,YFL031W,train,0.046504,0.1634,0.090270996,0.07385254,0.0057296753,0.056617737,0.0057296753,208156
29787713,YIL111W,YNL052W,YOR315W,train,0.132344,0.4386,0.094055176,0.036102295,0.039642334,0.056599934,0.036102295,208445
21471890,YJL155C,YER045C,YIL036W,train,0.016215,0.2738,0.06311035,0.03894043,0.06756592,0.0565389,0.03894043,209626
22324705,YOR171C,YER045C,YIL036W,train,-0.01429,0.3452,0.064086914,0.055755615,0.049591064,0.056477863,0.049591064,210708
31168710,YLL012W,YLR020C,YOL054W,train,0.039012,0.2806,0.06100464,0.053863525,0.054351807,0.05640666,0.053863525,211940
3901295,YIR037W,YKL026C,YDR043C,train,0.045552,0.228,0.0748291,0.046569824,0.047821045,0.05640666,0.046569824,211951
29787677,YIL111W,YNL052W,YGR028W,train,0.060785,0.2049,0.083740234,0.03466797,0.05029297,0.056233723,0.03466797,215249
19733709,YLR044C,YKR029C,YJL105W,train,0.031872,0.3273,0.07067871,0.047302246,0.05065918,0.05621338,0.047302246,215589
4011870,YJL139C,YKR061W,YKL185W,train,0.110491,0.03596,0.061676025,0.0597229,0.04699707,0.056132,0.04699707,217175
21798500,YLR044C,YER045C,YIL036W,train,-0.016881,0.3879,0.07824707,0.04611206,0.044006348,0.056121826,0.044006348,217336
20734133,YDL100C,YJL110C,YKR034W,train,0.046892,0.3777,0.05206299,0.059295654,0.056854248,0.056070965,0.05206299,218324
20879854,YDR399W,YJR127C,YML081W,train,-0.035537,0.2436,0.13317871,0.03866577,-0.0038280487,0.056005478,-0.0038280487,219641
21054555,YER170W,YER045C,YIL036W,train,0.069674,0.4672,0.07739258,0.03817749,0.052246094,0.05593872,0.03817749,221092
20473915,YBR042C,YER045C,YIL036W,train,-0.080014,0.2495,0.06311035,0.051696777,0.05291748,0.055908203,0.051696777,221546
3901297,YIR037W,YKL026C,YDR247W,train,0.027335,0.1817,0.0725708,0.04815674,0.046936035,0.05588786,0.046936035,221951
21894888,YLR142W,YIR018W,YOL028C,val,0.018012,0.4719,0.06311035,0.050811768,0.053497314,0.055806477,0.050811768,223715
19453456,YIR037W,YML007W,YDR423C,train,0.028279,0.3178,0.059906006,0.057159424,0.050323486,0.055796307,0.050323486,223793
22036143,YMR162C,YGL096W,YPL177C,train,0.080833,0.1693,0.088012695,0.036132812,0.04324341,0.055796307,0.036132812,223848
31953664,YML100W,YMR261C,YKL185W,val,0.019161,0.297,0.07183838,0.051635742,0.04385376,0.05577596,0.04385376,224302
27124638,YEL006W,YIL006W,YKL101W,train,0.049655,0.2745,0.14990234,0.020721436,-0.0036182404,0.055668514,-0.0036182404,226375
31953683,YML100W,YMR261C,YOR061W,val,0.045673,0.1819,0.05709839,0.07385254,0.036010742,0.05565389,0.036010742,226640
30159919,YJL133W,YKR052C,YDR501W,train,0.060698,0.472,0.017974854,0.12298584,0.02520752,0.055389404,0.017974854,232162
21689630,YKR072C,YER045C,YIL036W,train,-0.022693,0.3205,0.07092285,0.052886963,0.04232788,0.05537923,0.04232788,232427
28889172,YGR243W,YHR162W,YOR123C,train,-0.061965,0.04963,0.08770752,0.051696777,0.026641846,0.055348713,0.026641846,233105
30159932,YJL133W,YKR052C,YHR079C,train,-0.183219,0.0105,0.03677368,0.15222168,-0.023010254,0.05532837,-0.023010254,233443
21796615,YLR044C,YDR259C,YOR028C,train,-0.001666,0.4567,0.062469482,0.054107666,0.049346924,0.055308025,0.049346924,234009
24939768,YCR048W,YNR019W,YKL101W,train,-0.0542685,0.38255819537525376,0.074523926,0.056732178,0.03463745,0.05529785,0.03463745,234152
20937090,YDR503C,YMR182C,YPL230W,train,0.014707,0.2686,0.06762695,0.024414062,0.0736084,0.055216473,0.024414062,235798
18864794,YBR147W,YML007W,YDR423C,train,0.149136,0.4485,0.0446167,0.08532715,0.035705566,0.055216473,0.035705566,235892
31953656,YML100W,YMR261C,YHR079C,train,0.079139,0.1966,0.06286621,0.040283203,0.062164307,0.055104572,0.040283203,238221
3901301,YIR037W,YKL026C,YER111C,train,0.056293,0.3887,0.045562744,0.079711914,0.039916992,0.055063885,0.039916992,239181
21973150,YML008C,YBL056W,YER089C,train,0.069561,0.4618,0.09661865,0.03366089,0.034729004,0.05500285,0.03366089,240480
21954640,YLR386W,YBL005W,YGL013C,train,0.057808,0.3885,0.046661377,0.08251953,0.035736084,0.054972332,0.035736084,241039
29787665,YIL111W,YNL052W,YDR247W,train,0.017036,0.4095,0.07183838,0.039520264,0.05303955,0.054799397,0.039520264,244870
22480845,YPR140W,YBL005W,YGL013C,train,0.017782,0.4342,0.07348633,0.052581787,0.03805542,0.054707844,0.03805542,246977
20566398,YBR147W,YGL096W,YPL177C,train,0.086551,0.25,0.055633545,0.08026123,0.02798462,0.054626465,0.02798462,248819
23913664,YBR183W,YPL087W,YKL185W,val,-0.016421,0.4122,0.073791504,0.033294678,0.056732178,0.05460612,0.033294678,249274
31319040,YLL062C,YPL273W,YKL185W,train,0.025372,0.4687,0.068115234,0.0395813,0.056121826,0.05460612,0.0395813,249277
31168671,YLL012W,YLR020C,YDR501W,train,-0.015348,0.4817,0.044158936,0.06304932,0.056488037,0.05456543,0.044158936,250121
22126868,YNR067C,YGL096W,YPL177C,train,0.104374,0.2031,0.032073975,0.12646484,0.0049057007,0.054481506,0.0049057007,252175
20447175,YBR023C,YMR182C,YPL230W,train,0.032837,0.255,0.12536621,-0.00058555603,0.038482666,0.05442111,-0.00058555603,253519
31168680,YLL012W,YLR020C,YGL014W,train,0.000142,0.4081,0.017562866,0.06719971,0.07824707,0.054336548,0.017562866,255518
20870540,YDR399W,YDR122W,YLR096W,test,0.042391,0.4415,0.10437012,0.016357422,0.042144775,0.05429077,0.016357422,256655
22326463,YOR171C,YGL096W,YPL177C,train,0.039579,0.4622,0.038116455,0.043518066,0.08117676,0.054270428,0.038116455,257111
24939769,YCR048W,YNR019W,YKL185W,train,0.064447,0.10737340466939439,0.06341553,0.034210205,0.06365967,0.0537618,0.034210205,269408
19854113,YML008C,YAL051W,YOR363C,train,0.043254,0.2792,0.12512207,0.0046539307,0.030914307,0.053563435,0.0046539307,274470
20388853,YAR015W,YIR018W,YOL028C,train,0.056132,0.2068,0.077819824,0.027862549,0.054840088,0.05350749,0.027862549,275870
19124146,YDR503C,YPL089C,YBR182C,train,0.020806,0.02922,0.07672119,0.0368042,0.046813965,0.053446453,0.0368042,277596
23035403,YAL062W,YOR375C,YDR043C,train,0.114338,0.3713,0.06500244,0.04269409,0.05218506,0.053293865,0.04269409,281408
21750253,YLL041C,YJL110C,YKR034W,train,0.028221,0.4236,0.06817627,0.044677734,0.04663086,0.05316162,0.044677734,284909
20963830,YDR513W,YER045C,YIL036W,train,0.047941,0.4707,0.054718018,0.04257202,0.06210327,0.053131104,0.04257202,285679
31168667,YLL012W,YLR020C,YDR043C,val,0.007401,0.4319,0.054656982,0.028503418,0.07623291,0.053131104,0.028503418,285748
352659,YJL134W,YKR053C,YKL185W,val,-0.006576,0.393,0.05618286,0.050811768,0.05218506,0.053059895,0.050811768,287743
18982139,YDL100C,YOR066W,YKR077W,train,0.0119275,0.5912964642743602,0.04434204,0.06359863,0.051239014,0.053059895,0.04434204,287755
19312689,YGR043C,YML007W,YDR423C,test,0.019439,0.2908,0.054656982,0.0769043,0.027557373,0.05303955,0.027557373,288258
175176,YDR147W,YLR133W,YKL185W,train,0.082826,0.2838,0.054840088,0.060394287,0.04373169,0.05298869,0.04373169,289599
21604568,YKL069W,YIR018W,YOL028C,train,0.05034,0.339,0.0836792,0.03753662,0.037719727,0.052978516,0.03753662,289889
19802387,YLR142W,YPL089C,YBR182C,train,0.010368,0.3162,0.053985596,0.04006958,0.064575195,0.05287679,0.04006958,292522
5887202,YPL053C,YDR483W,YKR029C,train,0.111458,0.2678,0.023376465,0.07550049,0.059661865,0.05284627,0.023376465,293444
29787679,YIL111W,YNL052W,YHR006W,train,-0.050206,0.4054,0.114868164,0.008392334,0.034423828,0.052561443,0.008392334,301394
5887166,YPL053C,YDR483W,YBR082C,train,0.03728,0.4934,0.041778564,0.11895752,-0.0031375885,0.052532833,-0.0031375885,302112
3901314,YIR037W,YKL026C,YIL095W,train,0.089475,0.441,0.07537842,0.052764893,0.028839111,0.052327473,0.028839111,308002
30978110,YKL220C,YLL051C,YBR082C,train,0.003458,0.4867,0.097351074,0.018508911,0.041046143,0.052302044,0.018508911,308837
20389378,YAR015W,YJL110C,YKR034W,test,0.025823,0.3869,0.07745361,0.028411865,0.05038452,0.052083332,0.028411865,315228
39264866,YMR241W,YOR066W,YKR077W,train,0.104363,0.2706,0.1027832,0.035858154,0.01751709,0.052052815,0.01751709,316245
3901292,YIR037W,YKL026C,YCR073C,train,0.046998,0.1815,0.061065674,0.045043945,0.049713135,0.051940918,0.045043945,319464
23399039,YBR001C,YDR001C,YKR029C,val,-0.038152,0.4439,0.016342163,0.11419678,0.025177002,0.051905315,0.016342163,320542
20419480,YBR019C,YER045C,YIL036W,val,0.005075,0.4636,0.057159424,0.03994751,0.058563232,0.051890057,0.03994751,321090
20897999,YDR452W,YJR127C,YML081W,train,0.025252,0.2232,0.07116699,0.053527832,0.030914307,0.05186971,0.030914307,321620
28889146,YGR243W,YHR162W,YJL187C,train,2e-05,0.4814,0.068725586,0.060699463,0.025909424,0.051778156,0.025909424,324452
31305573,YLL061W,YPL274W,YKL185W,train,0.044908000000000003,0.1697,0.07714844,0.032806396,0.045135498,0.051696777,0.032806396,327077
30534780,YJR130C,YML082W,YDR043C,test,0.007361,0.4215,0.07324219,0.046081543,0.035369873,0.051564533,0.035369873,331268
21290440,YGR248W,YER045C,YIL036W,train,0.021257,0.4875,0.056793213,0.03515625,0.06262207,0.051523846,0.03515625,332538
29787652,YIL111W,YNL052W,YBL088C,train,-0.002578,0.3838,0.09313965,0.023468018,0.03793335,0.051513672,0.023468018,332779
3901304,YIR037W,YKL026C,YER161C,train,0.038917,0.4641,0.030670166,0.07342529,0.050323486,0.05147298,0.030670166,334189
20800525,YDR147W,YER045C,YIL036W,test,0.039699,0.3233,0.061309814,0.03982544,0.053253174,0.05146281,0.03982544,334449
22469865,YPR003C,YER045C,YIL036W,train,0.051579,0.4704,0.0574646,0.040283203,0.05618286,0.051310223,0.040283203,339447
21985613,YML008C,YIR018W,YOL028C,test,0.002114,0.3571,0.10949707,0.0044937134,0.03982544,0.051272076,0.0044937134,340628
18928521,YCR034W,YLR266C,YOR172W,train,-0.094314,0.0192,0.037261963,0.075683594,0.040740967,0.05122884,0.037261963,342043
20392740,YAR015W,YMR182C,YPL230W,train,-0.008208,0.395,0.074401855,0.019805908,0.059417725,0.051208496,0.019805908,342842
20437625,YBR023C,YER045C,YIL036W,test,0.070676,0.4099,0.068115234,0.041168213,0.04425049,0.05117798,0.041168213,343859
21618808,YKL127W,YGL096W,YPL177C,train,0.008037,0.2432,0.08276367,0.060028076,0.010467529,0.051086426,0.010467529,346816
21045960,YER056C,YMR182C,YPL230W,train,0.016291,0.2115,0.06903076,0.06921387,0.014953613,0.051066082,0.014953613,347463
29787684,YIL111W,YNL052W,YJR021C,train,-0.080298,0.2349,0.060333252,0.053955078,0.038909912,0.051066082,0.038909912,347471
20773785,YDR071C,YMR182C,YPL230W,train,-0.024079,0.4904,0.07910156,0.013046265,0.060821533,0.050989788,0.013046265,350076
20726060,YDL100C,YDR259C,YOR028C,train,0.015902,0.3661,0.05227661,0.055389404,0.045196533,0.05095418,0.045196533,351331
22215835,YOL136C,YER045C,YIL036W,train,-0.008926,0.249,0.055633545,0.041229248,0.055755615,0.050872803,0.041229248,353927
89236,YBR147W,YOL092W,YOR123C,test,0.155749,0.369,0.08642578,0.037719727,0.028442383,0.05086263,0.028442383,354287
24939744,YCR048W,YNR019W,YDR043C,train,0.0182835,0.40695773832325455,0.07763672,0.024597168,0.050323486,0.05085246,0.024597168,354572
21033845,YER056C,YDR122W,YLR096W,train,0.018872,0.441,0.059661865,0.05279541,0.040100098,0.05085246,0.040100098,354685
20734694,YDL100C,YJR127C,YML081W,test,0.047239,0.3818,0.028015137,0.05050659,0.07397461,0.05083211,0.028015137,355426
20182885,YPL212C,YML007W,YDR423C,train,-0.012842,0.4322,0.08215332,0.04776001,0.022537231,0.050816853,0.022537231,355858
18978686,YDL100C,YKR029C,YJL105W,train,0.032917,0.3041,0.062927246,0.049316406,0.039886475,0.05071004,0.039886475,359427
23035412,YAL062W,YOR375C,YER161C,train,0.058964,0.2956,0.03137207,0.076538086,0.04421997,0.05071004,0.03137207,359554
19853575,YLR386W,YPL089C,YBR182C,val,-0.014962,0.1224,0.0635376,0.04159546,0.046875,0.050669353,0.04159546,360818
20212429,YPR140W,YAL051W,YOR363C,train,0.013984,0.4081,0.08105469,0.045440674,0.025360107,0.05061849,0.025360107,362704
2743225,YDR178W,YLR164W,YKL185W,test,0.028914,0.3393,0.059295654,0.040130615,0.052368164,0.050598145,0.040130615,363422
4407178,YKL148C,YJL045W,YLR367W,test,0.00618,0.3728,0.059417725,0.065979004,0.026367188,0.05058797,0.026367188,363667
31168664,YLL012W,YLR020C,YCR073C,train,-0.106821,0.04018,0.06921387,0.027893066,0.054656982,0.05058797,0.027893066,363748
20401335,YBR018C,YER045C,YIL036W,train,-0.047764,0.3454,0.05899048,0.039215088,0.053375244,0.050526936,0.039215088,365890
21804688,YLR044C,YJL110C,YKR034W,train,0.033362,0.3985,0.06317139,0.04534912,0.043029785,0.050516766,0.043029785,366028
31168661,YLL012W,YLR020C,YBR240C,train,0.057644,0.1923,0.043640137,0.0501709,0.057647705,0.050486248,0.043640137,367104
23845190,YBR177C,YPL095C,YKL185W,test,0.093746,0.1881,0.064208984,0.041046143,0.046203613,0.050486248,0.041046143,367209
23035415,YAL062W,YOR375C,YFL031W,train,0.066625,0.3258,0.09741211,0.033172607,0.02078247,0.05045573,0.02078247,368244
27124631,YEL006W,YIL006W,YHR079C,train,0.03991,0.3778,0.08874512,0.023406982,0.03918457,0.050445557,0.023406982,368679
31818142,YLR432W,YML056C,YOR061W,test,-0.125765,0.3417,0.124816895,0.016204834,0.010055542,0.05035909,0.010055542,371794
19696599,YLL041C,YML007W,YDR423C,train,0.001701,0.2477,0.04647827,0.06878662,0.035736084,0.05033366,0.035736084,372734
26565792,YDR343C,YHR094C,YKL185W,val,0.00716,0.4618,0.057037354,0.03527832,0.058624268,0.050313313,0.03527832,373239
20709800,YDL095W,YER045C,YIL036W,train,-0.012516,0.4719,0.06500244,0.040130615,0.045654297,0.05026245,0.040130615,375176
21217860,YGR055W,YER045C,YIL036W,train,-0.076991,0.263,0.05029297,0.03591919,0.06451416,0.050242107,0.03591919,375810
28889117,YGR243W,YHR162W,YBR082C,train,0.038331,0.3697,0.107299805,0.012680054,0.030548096,0.050175983,0.012680054,378351
4407189,YKL148C,YJL045W,YOR061W,train,-0.002662,0.3835,0.08270264,0.032043457,0.034973145,0.049906414,0.032043457,388648
4407191,YKL148C,YJL045W,YOR123C,train,0.109394,0.4798,0.08630371,0.03479004,0.028564453,0.049886066,0.028564453,389153
21932264,YLR308W,YJR127C,YML081W,train,0.01143,0.4154,0.05569458,0.07788086,0.016067505,0.04988098,0.016067505,389494
31305594,YLL061W,YPL274W,YOR123C,train,0.064045,0.4986,0.08001709,0.05770874,0.011688232,0.049804688,0.011688232,392298
3288629,YFR015C,YLR258W,YOR304W,train,0.025207,0.4228,0.08538818,0.017410278,0.04660034,0.049799602,0.017410278,392521
18983379,YDL100C,YPL089C,YBR182C,train,0.021128,0.2676,0.05947876,0.039886475,0.049316406,0.049560547,0.039886475,401794
3288600,YFR015C,YLR258W,YJL187C,train,0.113629,0.4934,0.06756592,0.04043579,0.040618896,0.049540203,0.04043579,402645
3901337,YIR037W,YKL026C,YOL003C,train,-0.000767,0.4992,0.067871094,0.045776367,0.03488159,0.049509685,0.03488159,403637
21653340,YKL148C,YER045C,YIL036W,train,0.063448,0.4386,0.054718018,0.037261963,0.05581665,0.049265545,0.037261963,413569
3901306,YIR037W,YKL026C,YFL021W,train,-0.022799,0.4352,0.04776001,0.058563232,0.04144287,0.04925537,0.04144287,414060
37524474,YJR069C,YOR066W,YKR077W,train,-0.035683,0.4093,0.057037354,0.05291748,0.037719727,0.049224854,0.037719727,415203
22322140,YOR171C,YDR122W,YLR096W,train,-0.001211,0.2242,0.043518066,0.046417236,0.05770874,0.04921468,0.043518066,415528
20467115,YBR042C,YBL056W,YER089C,train,-0.020244,0.4239,0.054901123,0.054473877,0.038116455,0.04916382,0.038116455,417736
30978128,YKL220C,YLL051C,YER161C,val,0.023027,0.3824,0.05380249,0.05203247,0.04144287,0.04909261,0.04144287,420556
21108990,YGL027C,YER045C,YIL036W,train,-0.009977,0.4429,0.066589355,0.025360107,0.055267334,0.049072266,0.025360107,421619
20106103,YOR171C,YML007W,YDR423C,train,0.057967,0.4728,0.04888916,0.046936035,0.050872803,0.048899334,0.046936035,428667
31168701,YLL012W,YLR020C,YML007W,train,0.072183,0.2892,0.04937744,0.039031982,0.058135986,0.04884847,0.039031982,431023
3901312,YIR037W,YKL026C,YHR079C,train,0.005266,0.3199,0.06524658,0.049926758,0.031280518,0.04881795,0.031280518,432158
3626754,YGR121C,YPR138C,YKL185W,train,0.057708,0.485,0.045166016,0.061187744,0.040100098,0.04881795,0.040100098,432335
5631657,YOR040W,YDR272W,YJL187C,train,-0.029905,0.2061,0.02658081,0.08898926,0.030700684,0.048756916,0.02658081,434868
19797694,YLR142W,YKR029C,YJL105W,train,0.088515,0.2065,0.050872803,0.056854248,0.0385437,0.048756916,0.0385437,434968
3901291,YIR037W,YKL026C,YCR065W,train,0.017118,0.3487,0.0340271,0.07501221,0.03704834,0.04869588,0.0340271,437558
22433575,YPL212C,YER045C,YIL036W,train,0.039071,0.3917,0.072753906,0.036254883,0.03704834,0.04868571,0.036254883,438188
21608455,YKL069W,YMR182C,YPL230W,train,-0.021402,0.4104,0.088378906,0.014251709,0.04333496,0.048655193,0.014251709,439408
3901327,YIR037W,YKL026C,YLR266C,train,0.028222,0.1616,0.06524658,0.04257202,0.038116455,0.04864502,0.038116455,439885
3049678,YDR530C,YCL050C,YJL187C,train,0.119936,0.3241,0.11895752,0.012161255,0.01473999,0.048619587,0.012161255,440964
18979709,YDL100C,YLR266C,YOR172W,train,0.004486,0.3494,0.062286377,0.037750244,0.04574585,0.04859416,0.037750244,441943
3901287,YIR037W,YKL026C,YBR083W,train,-0.008701,0.2875,0.055145264,0.043518066,0.046875,0.048512775,0.043518066,445868
3679113,YGR248W,YHR163W,YBR028C,train,0.097929,0.4763,0.04940796,0.061309814,0.03479004,0.048502605,0.03479004,446279
27124639,YEL006W,YIL006W,YKL185W,train,0.010768,0.2006,0.07385254,0.025421143,0.046081543,0.04845174,0.025421143,448256
21753615,YLL041C,YMR182C,YPL230W,train,0.027326,0.2929,0.049194336,0.05215454,0.043914795,0.048421223,0.043914795,449634
21326730,YHL032C,YER045C,YIL036W,train,-0.036502,0.3665,0.052978516,0.0418396,0.05029297,0.04837036,0.0418396,451879
18749621,YBR018C,YML007W,YDR423C,val,0.005316,0.254,0.04699707,0.06451416,0.033569336,0.048360188,0.033569336,452282
23035393,YAL062W,YOR375C,YBR028C,train,0.047814,0.4788,0.038360596,0.06262207,0.044067383,0.048350018,0.038360596,452735
21907370,YLR143W,YER045C,YIL036W,train,0.017426,0.2893,0.05407715,0.047210693,0.04345703,0.04824829,0.04345703,457545
20223448,YPR140W,YOR066W,YKR077W,train,0.0715035,0.3757220091380546,0.05795288,0.042266846,0.04434204,0.048187256,0.042266846,460335
31168698,YLL012W,YLR020C,YLR183C,train,-0.042712,0.3608,0.03390503,0.058258057,0.052368164,0.048177082,0.03390503,460741
20888685,YDR452W,YDR122W,YLR096W,train,0.074725,0.2626,0.04034424,0.03994751,0.064208984,0.048166912,0.03994751,461324
20882655,YDR399W,YMR182C,YPL230W,train,-0.093117,0.4593,0.112854004,0.027862549,0.0037555695,0.048157375,0.0037555695,461575
4407154,YKL148C,YJL045W,YER161C,train,0.013448,0.4918,0.03744507,0.06185913,0.044830322,0.04804484,0.03744507,466906
21572165,YJR153W,YMR182C,YPL230W,val,0.033866,0.4902,0.06915283,0.049713135,0.025115967,0.047993977,0.025115967,469290
19798717,YLR142W,YLR266C,YOR172W,val,-7.6e-05,0.3394,0.050567627,0.04095459,0.0524292,0.047983807,0.04095459,469853
20300402,YDR513W,YOR061W,YCL035C,train,-0.02644,0.4159,0.06414795,0.05078125,0.028717041,0.04788208,0.028717041,474782
3288624,YFR015C,YLR258W,YOR061W,train,0.030097,0.2116,0.053741455,0.054351807,0.03555298,0.04788208,0.03555298,474889
19827981,YLR308W,YPL089C,YBR182C,train,0.018546,0.1347,0.059051514,0.046905518,0.03741455,0.047790527,0.03741455,479036
20733608,YDL100C,YIR018W,YOL028C,train,-0.000172,0.489,0.05606079,0.031799316,0.05545044,0.047770184,0.031799316,480276
30534805,YJR130C,YML082W,YKL185W,train,-0.020083,0.3291,0.0758667,0.026550293,0.04083252,0.047749836,0.026550293,481266
20109515,YOR171C,YPL089C,YBR182C,train,0.081673,0.4986,0.077819824,0.03387451,0.03152466,0.047739666,0.03152466,481708
19790128,YLR142W,YAL051W,YOR363C,train,0.045086,0.173,0.051513672,0.045684814,0.045959473,0.04771932,0.045684814,482507
21955005,YLR386W,YBL056W,YER089C,train,-0.008028,0.3229,0.02658081,0.10845947,0.00793457,0.047658283,0.00793457,485534
20492060,YBR068C,YER045C,YIL036W,test,-0.034414,0.2311,0.050323486,0.037994385,0.054656982,0.047658283,0.037994385,485543
29787710,YIL111W,YNL052W,YOR156C,train,-0.089286,0.1766,0.0703125,0.036834717,0.0357666,0.04763794,0.0357666,486552
20818670,YDR178W,YER045C,YIL036W,train,0.103942,0.2582,0.055267334,0.032836914,0.054779053,0.047627766,0.032836914,486879
29787667,YIL111W,YNL052W,YDR501W,test,-0.060818,0.3341,0.09338379,0.008682251,0.040405273,0.047490437,0.008682251,493839
31319061,YLL062C,YPL273W,YOR123C,train,0.075034,0.4346,0.08874512,0.038238525,0.015472412,0.04748535,0.015472412,494064
30534786,YJR130C,YML082W,YER111C,val,0.055622,0.3896,0.06149292,0.08081055,-4.3988228e-05,0.047419827,-4.3988228e-05,497164
3626778,YGR121C,YPR138C,YOR304W,train,0.055143,0.4494,0.105529785,0.026489258,0.010238647,0.04741923,0.010238647,497167
20927540,YDR503C,YER045C,YIL036W,test,0.004487,0.4865,0.064208984,0.02268982,0.05532837,0.047409058,0.02268982,497708
