run_id,cell_dataset.is_pert,cell_dataset.size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,test_mae,test_mse,test_pearson,test_r2,test_spearman,val_mae,val_mse,val_pearson,val_r2,val_spearman,val_rmse,test_rmse
qgvehuw8,True,1000,sum,['fudt_downstream'],5.0,100,5,2190.0,0.03839989711433327,0.004146456900711987,0.2546201114474781,0.045837346952094626,0.36262826282628263,0.029546519588293515,0.0013814502193151429,0.4505149646249734,0.18947609765158335,0.38664382431564454,0.037167865412411606,0.06439298797782246
8pdt8wm9,True,1000,sum,['fudt_downstream'],5.0,200,5,4408.0,0.038486379219890975,0.004142640712778849,0.26167810987955187,0.04671550970405458,0.38509450945094503,0.02937672041959634,0.0013689406883184026,0.4567726850472376,0.1968156845134631,0.4294822366723101,0.036999198482107726,0.06436334914202996
7xsmtg5a,True,1000,sum,['fudt_downstream'],5.0,500,5,11040.0,0.037650471935734925,0.004098764552718644,0.2713326042101359,0.05681207993041126,0.419081908190819,0.029332128198045728,0.0013649866548364812,0.4606868422858183,0.19913559340556364,0.423415611809922,0.036945725799292145,0.06402159442499572
7cfvfd8f,True,1000,sum,['fudt_downstream'],5.0,100,10,2034.0,0.03763604756614072,0.004123470778950544,0.2692049213641694,0.051126802371109226,0.4196699669966996,0.029540254213640336,0.0013888399161471898,0.4501103185062375,0.1851404177771021,0.404189631533867,0.037267142580927635,0.06421425682004382
xxaxjymy,True,1000,sum,['fudt_downstream'],5.0,200,10,4172.0,0.037648736233428154,0.004096091935164784,0.2734961031472685,0.05742708978505029,0.4057605760576057,0.029617506744602503,0.0014122527174548532,0.442560161161644,0.1714036686597845,0.42000126013168376,0.03757995100389107,0.06400071823944466
1plrso33,True,1000,sum,['fudt_downstream'],5.0,500,10,10310.0,0.03814763864966918,0.004149162922746432,0.26057108857703154,0.04521465021957849,0.40009600960096,0.029483513576270548,0.001379417457827714,0.45702858622498416,0.1906687586322673,0.4097762069511601,0.0371405096603118,0.06441399632646955
v68jdmee,True,1000,sum,['fudt_downstream'],10.0,100,2,15750.0,0.03910461200903604,0.00430115145490462,0.2184009219331447,0.0102397826279218,0.3676567656765676,0.02961436631791908,0.0014252384469932407,0.4444825107876368,0.16378468678614677,0.4246217360407232,0.037752330351823855,0.06558316441667496
nkwqqku0,True,1000,sum,['fudt_downstream'],10.0,200,2,31754.0,0.0393640287892795,0.004315978692821978,0.2161512605256367,0.006827810187988836,0.368064806480648,0.030155996637064763,0.0014391970313990365,0.43985562199309314,0.1555949119063439,0.422089475217847,0.037936750406420375,0.06569610865813878
fnuec8dy,True,1000,sum,['fudt_downstream'],10.0,500,2,77256.0,0.03939604045803933,0.004316564540511179,0.21185491469150788,0.006692997744788487,0.3699849984998499,0.029946334172229108,0.0014303384462318058,0.43714728578322054,0.16079241733841745,0.4146787119091929,0.037819815523503095,0.06570056727693589
89zwz75y,True,1000,sum,['fudt_downstream'],10.0,100,5,9504.0,0.04013493270222099,0.00438807027277777,0.1892987224200081,-0.00976155630976061,0.35296729672967286,0.030924577403798108,0.001470828860542806,0.42355842972348207,0.13703589817023065,0.40020522113957846,0.038351386683440875,0.06624251106938632
jmy7pqoa,True,1000,sum,['fudt_downstream'],10.0,200,5,18450.0,0.039050893939246795,0.004263045031965275,0.22309506069580504,0.01900864879019326,0.3768856885688569,0.030699816940205297,0.00150485011947596,0.40455465749219943,0.11707495917455955,0.3881379782135028,0.03879239770207508,0.06529199822309986
hcyecyv3,True,1000,sum,['fudt_downstream'],10.0,500,5,46186.0,0.039157957719787466,0.004288940570754219,0.21977605977887668,0.013049692364353938,0.37555355535553553,0.03025253896918556,0.001433256319552598,0.4373192251571638,0.1590804439082787,0.42034329536131393,0.03785837185554337,0.06549000359409227
cfj7oizx,True,1000,sum,['fudt_downstream'],10.0,100,10,6496.0,0.03962833564474419,0.0043570722782622735,0.2020298092096426,-0.002628447394293021,0.3638283828382837,0.030942668007553745,0.001501107761410746,0.40753919768962765,0.11927067395355906,0.3819333391356498,0.038744131960991794,0.06600812282031866
ce2jlu7c,True,1000,sum,['fudt_downstream'],10.0,200,10,13830.0,0.03966124579135809,0.004346486459245319,0.20013746821550593,-0.0001924898045331247,0.34919891989198915,0.030107433760771424,0.001441564119722912,0.4349083692931529,0.15420609482220593,0.4375050630234604,0.037967935415596565,0.0659278883269085
fbym0soi,True,1000,sum,['fudt_downstream'],10.0,500,10,34408.0,0.038971304265241195,0.004282602844956961,0.22519118839376284,0.014508099241792638,0.3686408640864086,0.03020339984919453,0.001444978978621133,0.43224721641815994,0.15220253021925725,0.40798202215011753,0.03801287911512535,0.06544159873472653
bbk7m9e7,True,1000,sum,['fudt_downstream'],500.0,100,2,101222.0,0.04043156148537965,0.004404743898917332,0.19850570226430808,-0.013598410697544638,0.3506270627062706,0.031094490679279257,0.0015187774183320394,0.4058864502811594,0.10890354013957015,0.37733086508080144,0.03897149494607616,0.06636824465749665
i13dpchh,True,1000,sum,['fudt_downstream'],500.0,200,2,202030.0,0.03977586272741173,0.004409816616223306,0.19688412964204857,-0.014765719925333489,0.37770177017701767,0.030722897575549003,0.0014424058203459636,0.4447595632571096,0.1537122525801431,0.42373364456729734,0.03797901815932007,0.06640645011008574
r711jmub,True,1000,sum,['fudt_downstream'],500.0,500,2,505064.0,0.03961588977735722,0.004401568351952991,0.19478627041800992,-0.012867669153877824,0.3615121512151215,0.030350390789799273,0.001440957634299981,0.4441377427582183,0.1545619316991622,0.4231095802886739,0.03795994776471618,0.06634431665148863
toh9mipl,True,1000,sum,['fudt_downstream'],500.0,100,5,37790.0,0.03959864455482059,0.004358858338438438,0.20109873145016577,-0.0030394469433054905,0.37036903690369033,0.031098290355768183,0.0014953890288649015,0.4144209945524397,0.12262596635189292,0.4024434516773339,0.0386702602637337,0.06602165052797786
w0u4fsl6,True,1000,sum,['fudt_downstream'],500.0,200,5,75862.0,0.04002086903222228,0.004442150919700241,0.1970097148533662,-0.02220633381057868,0.37669366936693666,0.03018915820310318,0.0014493382133692445,0.4368291880738985,0.14964488180754432,0.42921820947750783,0.03807017485341044,0.06664946301134196
lyn4ijf0,True,1000,sum,['fudt_downstream'],500.0,500,5,189202.0,0.03961286691694556,0.004358197527458245,0.2051372410407768,-0.002887384309321561,0.37240924092409233,0.030543635065988423,0.0014510955677052603,0.43901341351249257,0.14861380759703635,0.4268719678146059,0.03809324832178611,0.06601664583616956
7uk5bii9,True,1000,sum,['fudt_downstream'],500.0,100,10,20084.0,0.038933519757003945,0.004408677018920018,0.19546393168946596,-0.014503481293087097,0.3813381338133813,0.02995794120435949,0.0014216822109697305,0.4494761298990146,0.16587120011767795,0.4269079715229881,0.037705201378188266,0.06639786908418084
sy4ok3tx,True,1000,sum,['fudt_downstream'],500.0,200,10,40254.0,0.039935631626899434,0.004396219671165825,0.19160149570942145,-0.011636856541473062,0.365064506450645,0.03062175888668915,0.001416027512166951,0.449077479535864,0.16918892266471677,0.42268953702421574,0.03763014100647181,0.066303994383188
364h9m5g,True,1000,sum,['fudt_downstream'],500.0,500,10,100796.0,0.03957678063679795,0.0043635825308582675,0.20251476364271437,-0.00412655530612005,0.3665286528652865,0.030433139243600364,0.0014443909971183608,0.4372350727005586,0.15254751048381732,0.420667328736753,0.03800514435071074,0.06605741843925077
rp6xkkd6,True,1000,sum,['fudt_upstream'],5.0,100,2,2846.0,0.03836642480528381,0.004272888982171156,0.2278608311319413,0.016743406471310784,0.41590159015901584,0.028188891440342825,0.0014033464666304346,0.43022316014415607,0.17662914046656475,0.4708264951311174,0.037461266217660535,0.065367338802885
ldlnbbjl,True,1000,sum,['fudt_upstream'],5.0,200,2,5588.0,0.037795710901276335,0.0042238039207455206,0.2383922554728947,0.02803862394405532,0.42381038103810376,0.02790676833266859,0.0013910958343883262,0.4360401799290224,0.18381682635801255,0.4398693065405532,0.03729739715299616,0.06499079873909476
a1xoutle,True,1000,sum,['fudt_upstream'],5.0,500,2,14260.0,0.03780362583898134,0.004213281379740304,0.24070269569743183,0.03046002030310546,0.43355535553555347,0.027817225418974308,0.0013677766408812994,0.4501850787290488,0.1974986539451864,0.4634037305863359,0.036983464425081915,0.06490979417422538
9jhru7dk,True,1000,sum,['fudt_upstream'],5.0,100,5,2214.0,0.03800698366512496,0.0043647628451416055,0.19619850599789349,-0.0043981635333336655,0.4375637563756375,0.028209078696582453,0.0014011324161663848,0.43347269647386344,0.17792816724076688,0.4331186112189048,0.03743170335646489,0.06606635183769122
69gfep3d,True,1000,sum,['fudt_upstream'],5.0,200,5,4482.0,0.03806640908802987,0.004235854923860658,0.22940235691517835,0.025265505259943644,0.4089768976897689,0.02858538786481049,0.001412689814660254,0.4224422196390866,0.17114721516788622,0.416634913397955,0.037585766117777274,0.06508344585115833
cnrdjgme,True,1000,sum,['fudt_upstream'],5.0,500,5,11020.0,0.03829204490799478,0.004302721412037638,0.21197739139766367,0.009878511668381608,0.3982958295829583,0.02803463848894558,0.0013757946379472647,0.44591003554990905,0.19279433801685264,0.4481981644129516,0.037091705783736405,0.06559513253312046
nbkec84w,True,1000,sum,['fudt_upstream'],5.0,100,10,2030.0,0.03808990405605954,0.00427535489140734,0.2175078124570572,0.016175963337253907,0.4162136213621362,0.027938484697038423,0.001347807783579879,0.4616576006954073,0.2092147736569844,0.4502083714642869,0.036712501734148806,0.06538619801920999
0k2w4a3u,True,1000,sum,['fudt_upstream'],5.0,200,10,4044.0,0.03801073351725886,0.004232330640033853,0.23441361463503935,0.02607649644755272,0.4108370837083708,0.028367140162275185,0.0013867050148988593,0.44135029568068374,0.18639300615613408,0.4467400142234755,0.03723848835410561,0.0650563651000719
cl5xm9dn,True,1000,sum,['fudt_upstream'],5.0,500,10,10078.0,0.03793096186163626,0.004208569239401959,0.24489557918522936,0.031544355299086724,0.4193459345934593,0.02798163157040853,0.0013740988653728383,0.44750266094308183,0.1937892810016247,0.4527406322871631,0.03706883954715656,0.064873486413187
y3pzrh5r,True,1000,sum,['fudt_upstream'],10.0,100,2,15336.0,0.0388477474912608,0.004306689263848107,0.21695281356868884,0.00896544875683214,0.38179417941794175,0.02830710846581841,0.001390887991578005,0.45427377592593154,0.1839387718058768,0.4732147411204651,0.03729461075782941,0.06562537058065354
s10lf7xh,True,1000,sum,['fudt_upstream'],10.0,200,2,31380.0,0.03782040256648312,0.004230942483996002,0.24304054921016868,0.026395932216363716,0.43002700270027,0.02767076903219576,0.0013808541069029292,0.4595567540594365,0.18982584847997383,0.4759870266658888,0.03715984535628383,0.06504569535331298
dwasuvxr,True,1000,sum,['fudt_upstream'],10.0,500,2,79808.0,0.0380558362615676,0.0042344393697925815,0.23721593913937328,0.02559124573125937,0.425058505850585,0.028736779325889788,0.0014544735953568502,0.41802767126453466,0.14663185260790546,0.4549668615887911,0.03813756147627756,0.06507257002603002
xekm3k6d,True,1000,sum,['fudt_upstream'],10.0,100,5,9580.0,0.03815135842165938,0.0043506529062889345,0.2020091459163002,-0.001151252492802346,0.3866786678667867,0.028821347172943997,0.0014586479822558138,0.4084198066748511,0.14418265804993047,0.4228695555661264,0.03819225029054735,0.06595947927545316
tiozvrja,True,1000,sum,['fudt_upstream'],10.0,200,5,18744.0,0.038232581225481135,0.004181947160492685,0.2572069922164907,0.03767049963145907,0.4239783978397839,0.028456178497112773,0.0014253500911537767,0.4339938635950178,0.16371918297036914,0.4609194747079692,0.037753808962193165,0.06466797631357181
3gwxjnt4,True,1000,sum,['fudt_upstream'],10.0,500,5,44994.0,0.03801344257021849,0.0042399434990202664,0.23873706674586476,0.024324662073847203,0.41516951695169513,0.02842197633278404,0.001447643349342147,0.41700817865283446,0.15063929172980273,0.45110846417384,0.03804790860667833,0.06511484852950414
md4dge9l,True,1000,sum,['fudt_upstream'],10.0,100,10,6548.0,0.03851641156192678,0.0043703812580334536,0.1993961416932215,-0.005691045596061484,0.4081728172817281,0.028028795962119716,0.0013754147585415127,0.4566972341829952,0.1930172207049632,0.4625156391129101,0.03708658461683298,0.06610885914938673
24ikcox8,True,1000,sum,['fudt_upstream'],10.0,200,10,13236.0,0.03825906290159825,0.004302856071467912,0.21869598822139716,0.009847524490093074,0.39734773477347735,0.029090742655473484,0.0014817375474793398,0.4022268848093212,0.1306355578744508,0.4569110618414259,0.03849334419713803,0.06559615896885969
yncl0xe1,True,1000,sum,['fudt_upstream'],10.0,500,10,33626.0,0.03835059053380489,0.004273518077772859,0.22718973958091063,0.016598642027180643,0.4092889288928892,0.028352761270479608,0.001408288064533201,0.4399627704500021,0.17372980818517958,0.45534490052680343,0.03752716435508019,0.06537215062832841
qf6lntog,True,1000,sum,['fudt_upstream'],500.0,100,2,101120.0,0.03815749376438761,0.004172617656957385,0.26217571786830995,0.03981735996499669,0.4351635163516351,0.02840942267006758,0.0014312061806384087,0.4363090807239274,0.16028330056561724,0.4752549512621188,0.03783128573863712,0.06459580216203979
33xej6cu,True,1000,sum,['fudt_upstream'],500.0,200,2,202432.0,0.038440769915428975,0.00425470530617005,0.23533933236151544,0.020927746246408807,0.4109810981098109,0.0288640598636266,0.001437665602704864,0.431645789967506,0.15649343111754244,0.4598273622203781,0.03791656106116249,0.06522810211994559
4pj16ihx,True,1000,sum,['fudt_upstream'],500.0,500,2,505778.0,0.03868709500884229,0.004192501201628675,0.2534800429769517,0.03524185461432083,0.3923792379237924,0.02883343704159196,0.0014443417622019004,0.4303795581473623,0.15257639757367647,0.4595273313171937,0.038004496605032155,0.0647495266517731
u1vqo4eu,True,1000,sum,['fudt_upstream'],500.0,100,5,37724.0,0.03879126259247359,0.004339802856776264,0.20855705910609548,0.0013455085435736258,0.3808340834083408,0.028723643927937484,0.001469377425387001,0.42759156933187115,0.1378874836056233,0.46911631898296646,0.038332459161747,0.0658771800912597
9rgn1jm3,True,1000,sum,['fudt_upstream'],500.0,200,5,75554.0,0.03915104771739496,0.00433515178048936,0.2132088046435376,0.0024157917747047453,0.398031803180318,0.02807132538322636,0.0014502256148314718,0.42768351411270383,0.1491242259879877,0.4787413103571213,0.03808182788196323,0.06584186950937344
49za7m2w,True,1000,sum,['fudt_upstream'],500.0,500,5,188508.0,0.038306557074545874,0.00419845983792267,0.2510692245519946,0.03387068198405674,0.4163336333633363,0.028535282121851663,0.0014350532134346692,0.4305064106204892,0.15802617107163297,0.475326958678883,0.03788209621225665,0.06479552328612426
n49hnjaj,True,1000,sum,['fudt_upstream'],500.0,100,10,19800.0,0.0388109680605599,0.00422731692011251,0.240067229050349,0.02723022948188536,0.4135853585358535,0.029104405186128172,0.0014915001802609407,0.4054595961757861,0.12490762999930773,0.46794619846054736,0.03861994536843547,0.06501782001968776
ydsogu7a,True,1000,sum,['fudt_upstream'],500.0,200,10,39568.0,0.03878836044346104,0.004241744762621449,0.242356936822444,0.023910163986034298,0.42514251425142513,0.028543902022763204,0.0014777050740016366,0.41285810961980346,0.13300148904849263,0.4603134122835368,0.0384409296714015,0.06512867849589342
y4xgpiz9,True,1000,sum,['fudt_upstream'],500.0,500,10,99274.0,0.03869538766021293,0.004262887911227209,0.22955525414589237,0.019044804656242698,0.403084308430843,0.02830283420277622,0.001404944722983007,0.4438441936712403,0.17569141215921946,0.4697883882060994,0.037482592266050746,0.06529079499613409
detd9629,True,1000,sum,['prot_T5_all'],5.0,100,2,2760.0,0.039264166842295584,0.004243146330872948,0.2498524940211217,0.02358764186334017,0.3363576357635763,0.03007209726040327,0.0014504488004805887,0.4198026354444758,0.14899327859607947,0.4073519572534303,0.038084758112407496,0.06513943760021994
t3exrbot,True,1000,sum,['prot_T5_all'],5.0,200,2,5402.0,0.03857263264313276,0.004141373054328631,0.2683835877828117,0.04700721714946665,0.3673567356735673,0.029315634304867107,0.0013767624505863726,0.45375544641269994,0.1922265033847942,0.42477775211037905,0.03710474970386369,0.06435350071541276
3bn5bpv3,True,1000,sum,['prot_T5_all'],5.0,500,2,13728.0,0.03865563118070444,0.004121072836873593,0.2727029412673608,0.051678605230462527,0.36399639963996394,0.029136963986466823,0.0013478581527922467,0.46393405163727214,0.2091852210534989,0.443811712608396,0.036713187723109074,0.06419558268972712
13w4hw32,True,1000,sum,['prot_T5_all'],5.0,100,5,2074.0,0.0384456130711428,0.004052784984357975,0.29350190814007415,0.06739267632476431,0.357011701170117,0.0297672537082419,0.0014538320603830657,0.4160529678264567,0.1470082537428683,0.4009672996336668,0.03812914974639568,0.06366148745009007
fwbgu8hd,True,1000,sum,['prot_T5_all'],5.0,200,5,4256.0,0.0384494991363949,0.004150010345542561,0.27147949807922933,0.04501964537501635,0.3547674767476748,0.02940882844337811,0.0014082908000642709,0.4368502856257358,0.17372820319551965,0.4440097330044976,0.037527200802408255,0.06442057393055856
