idx,num_genes,genes,num_uncharacterized,uncharacterized_genes,gene_interaction,p_value,abs_score
253365,3,"YDR169C-A,YGR081C,YLR325C",1,YDR169C-A,-0.12292800098657608,0.47999998927116394,0.12292800098657608
253793,3,"YDR169C-A,YLR325C,YOR367W",1,YDR169C-A,-0.10675399750471115,0.29429998993873596,0.10675399750471115
256523,3,"YDR169C-A,YLR325C,YML108W",1,YDR169C-A,-0.12101899832487106,0.4171999990940094,0.12101899832487106
258152,3,"YDR169C-A,YLR325C,YMR080C",1,YDR169C-A,-0.1574459969997406,0.40950000286102295,0.1574459969997406
265041,3,"YDR169C-A,YLL049W,YLR325C",1,YDR169C-A,-0.10088100284337997,0.38199999928474426,0.10088100284337997
265045,3,"YDR169C-A,YER092W,YLR325C",1,YDR169C-A,-0.1122329980134964,0.1623000055551529,0.1122329980134964
268557,3,"YDR169C-A,YLR325C,YOR359W",1,YDR169C-A,-0.11318100243806839,0.11980000138282776,0.11318100243806839
277172,3,"YBR231C,YDR169C-A,YLR325C",1,YDR169C-A,-0.27244600653648376,0.4629000127315521,0.27244600653648376
278304,3,"YDR169C-A,YLR325C,YOR058C",1,YDR169C-A,-0.14481399953365326,0.39010000228881836,0.14481399953365326
278444,3,"YDR169C-A,YGL212W,YLR325C",1,YDR169C-A,-0.14387300610542297,0.400299996137619,0.14387300610542297
287765,3,"YDR169C-A,YLR325C,YPL190C",1,YDR169C-A,-0.11439400166273117,0.4887000024318695,0.11439400166273117
289874,3,"YDR169C-A,YGL215W,YLR325C",1,YDR169C-A,-0.17867900431156158,0.43149998784065247,0.17867900431156158
291196,3,"YDL097C,YDR169C-A,YLR325C",1,YDR169C-A,-0.11441999673843384,0.41370001435279846,0.11441999673843384
291449,3,"YDR169C-A,YLR325C,YNL138W",1,YDR169C-A,-0.34625300765037537,0.3732999861240387,0.34625300765037537
291970,3,"YDR169C-A,YGL156W,YLR325C",1,YDR169C-A,-0.11744999885559082,0.4487999975681305,0.11744999885559082
292795,3,"YDR169C-A,YLR325C,YNL003C",1,YDR169C-A,-0.299221009016037,0.47769999504089355,0.299221009016037
293111,3,"YDR169C-A,YIL040W,YLR325C",1,YDR169C-A,-0.10168799757957458,0.3912000060081482,0.10168799757957458
295644,3,"YDR169C-A,YLR325C,YPR085C",1,YDR169C-A,-0.11121000349521637,0.2378000020980835,0.11121000349521637
305113,3,"YDR169C-A,YJL081C,YLR325C",1,YDR169C-A,-0.13712799549102783,0.4772000014781952,0.13712799549102783
373902,3,"YDR169C-A,YLR325C,YPR020W",1,YDR169C-A,-0.1501380056142807,0.4296000003814697,0.1501380056142807
2043,3,"YDR505C,YLR177W,YPR164W",1,YLR177W,-0.10997200012207031,0.1753000020980835,0.10997200012207031
4989,3,"YDR505C,YIR006C,YLR177W",1,YLR177W,0.16765500605106354,0.0034809999633580446,0.16765500605106354
9458,3,"YDR505C,YLR177W,YNL072W",1,YLR177W,0.12483400106430054,0.16910000145435333,0.12483400106430054
24825,3,"YDR082W,YDR505C,YLR177W",1,YLR177W,-0.11317099630832672,0.052549999207258224,0.11317099630832672
42372,3,"YBR109C,YDR505C,YLR177W",1,YLR177W,-0.14354999363422394,0.008604999631643295,0.14354999363422394
42636,3,"YDR505C,YGR211W,YLR177W",1,YLR177W,0.11478500068187714,0.18240000307559967,0.11478500068187714
43453,3,"YDR505C,YGL252C,YLR177W",1,YLR177W,-0.10556799918413162,0.3246999979019165,0.10556799918413162
57556,3,"YDR505C,YJR076C,YLR177W",1,YLR177W,0.16697899997234344,0.019700000062584877,0.16697899997234344
58029,3,"YDL108W,YDR505C,YLR177W",1,YLR177W,-0.14149899780750275,0.08899000287055969,0.14149899780750275
58758,3,"YDR505C,YKL213C,YLR177W",1,YLR177W,-0.1034260019659996,0.13940000534057617,0.1034260019659996
62823,3,"YDR505C,YLR177W,YOR064C",1,YLR177W,0.1197270005941391,0.06695999950170517,0.1197270005941391
65132,3,"YDR505C,YFL029C,YLR177W",1,YLR177W,-0.12246699631214142,0.01425000000745058,0.12246699631214142
69733,3,"YDR505C,YLR177W,YNL141W",1,YLR177W,0.12587900459766388,0.3077999949455261,0.12587900459766388
73196,3,"YDR505C,YLR177W,YPL174C",1,YLR177W,0.17135199904441833,0.19449999928474426,0.17135199904441833
78461,3,"YBR103W,YDR505C,YLR177W",1,YLR177W,-0.10719700157642365,3.2170000170694824e-12,0.10719700157642365
80148,3,"YDR505C,YLR177W,YNR041C",1,YLR177W,-0.11397700011730194,0.25929999351501465,0.11397700011730194
84952,3,"YDR505C,YER083C,YLR177W",1,YLR177W,-0.19371099770069122,0.007548000197857618,0.19371099770069122
88952,3,"YDR505C,YER153C,YLR177W",1,YLR177W,0.1257610023021698,0.20800000429153442,0.1257610023021698
96679,3,"YDR505C,YLR177W,YOR326W",1,YLR177W,0.13817599415779114,0.24269999563694,0.13817599415779114
97561,3,"YDR505C,YLR177W,YOR232W",1,YLR177W,0.16771499812602997,0.15559999644756317,0.16771499812602997
100526,3,"YDR505C,YJR011C,YLR177W",1,YLR177W,-0.10384099930524826,0.11219999939203262,0.10384099930524826
109845,3,"YDR505C,YJR082C,YLR177W",1,YLR177W,0.10043700039386749,0.25360000133514404,0.10043700039386749
119950,3,"YDR505C,YKL006W,YLR177W",1,YLR177W,0.1303589940071106,0.19449999928474426,0.1303589940071106
127127,3,"YDR505C,YLR177W,YOR174W",1,YLR177W,0.14495199918746948,0.40540000796318054,0.14495199918746948
133201,3,"YCL069W,YDR505C,YLR177W",1,YLR177W,0.10111899673938751,0.3668000102043152,0.10111899673938751
138413,3,"YDR505C,YLR177W,YLR378C",1,YLR177W,0.11761599779129028,0.02717999927699566,0.11761599779129028
139727,3,"YDR505C,YLR177W,YMR219W",1,YLR177W,0.163782998919487,0.23389999568462372,0.163782998919487
144112,3,"YDR505C,YHR111W,YLR177W",1,YLR177W,0.10690800100564957,0.3880999982357025,0.10690800100564957
145480,3,"YDR505C,YJL123C,YLR177W",1,YLR177W,0.12538300454616547,0.29589998722076416,0.12538300454616547
150895,3,"YDR505C,YLR177W,YMR312W",1,YLR177W,0.12850700318813324,0.3240000009536743,0.12850700318813324
154424,3,"YDR505C,YLR177W,YNL003C",1,YLR177W,-0.16600100696086884,0.364300012588501,0.16600100696086884
156615,3,"YDR505C,YJL104W,YLR177W",1,YLR177W,-0.1677429974079132,0.0029009999707341194,0.1677429974079132
160472,3,"YDR505C,YLR177W,YNR017W",1,YLR177W,0.11212100088596344,0.272599995136261,0.11212100088596344
162173,3,"YDR505C,YER157W,YLR177W",1,YLR177W,0.12030000239610672,0.4302999973297119,0.12030000239610672
162794,3,"YDR505C,YGL233W,YLR177W",1,YLR177W,-0.17620399594306946,0.0008445000275969505,0.17620399594306946
171420,3,"YDR505C,YLR177W,YML103C",1,YLR177W,-0.10554900020360947,0.06378000229597092,0.10554900020360947
171455,3,"YBL087C,YDR505C,YLR177W",1,YLR177W,0.11961600184440613,0.4991999864578247,0.11961600184440613
173160,3,"YDR505C,YLR177W,YMR074C",1,YLR177W,0.10531800240278244,0.08840999752283096,0.10531800240278244
186233,3,"YBR231C,YDR505C,YLR177W",1,YLR177W,0.11374399811029434,0.43799999356269836,0.11374399811029434
191590,3,"YDR016C,YDR505C,YLR177W",1,YLR177W,-0.11431200057268143,0.002947000088170171,0.11431200057268143
201365,3,"YDR505C,YLR177W,YOR196C",1,YLR177W,0.24108000099658966,0.3889000117778778,0.24108000099658966
203229,3,"YDR505C,YLR026C,YLR177W",1,YLR177W,0.1463319957256317,0.26100000739097595,0.1463319957256317
206425,3,"YDR505C,YLR177W,YOR106W",1,YLR177W,-0.12477699667215347,0.2646999955177307,0.12477699667215347
211920,3,"YDR505C,YGR231C,YLR177W",1,YLR177W,0.12001600116491318,0.09909000247716904,0.12001600116491318
212333,3,"YDR505C,YLR177W,YMR272C",1,YLR177W,-0.17158900201320648,0.020269999280571938,0.17158900201320648
217813,3,"YDR505C,YLR177W,YOR080W",1,YLR177W,0.17859800159931183,0.4788999855518341,0.17859800159931183
219835,3,"YDR505C,YLR177W,YPL008W",1,YLR177W,0.10644999891519547,0.13339999318122864,0.10644999891519547
221605,3,"YDR505C,YLR177W,YMR229C",1,YLR177W,-0.10799500346183777,0.3950999975204468,0.10799500346183777
223995,3,"YDR505C,YER136W,YLR177W",1,YLR177W,-0.12031500041484833,0.13539999723434448,0.12031500041484833
258803,3,"YDR505C,YIL090W,YLR177W",1,YLR177W,0.1107499971985817,0.04986000061035156,0.1107499971985817
309830,3,"YDR505C,YGL215W,YLR177W",1,YLR177W,0.21069900691509247,0.35910001397132874,0.21069900691509247
310042,3,"YDR505C,YLR177W,YML007W",1,YLR177W,-0.10286000370979309,0.4309000074863434,0.10286000370979309
317231,3,"YDR505C,YJL159W,YLR177W",1,YLR177W,0.10344400256872177,0.4690999984741211,0.10344400256872177
317569,3,"YDR505C,YKL041W,YLR177W",1,YLR177W,-0.11940299719572067,0.04958000034093857,0.11940299719572067
319867,3,"YDR505C,YLR177W,YMR093W",1,YLR177W,0.13071000576019287,0.06521999835968018,0.13071000576019287
325363,3,"YDR505C,YHL025W,YLR177W",1,YLR177W,-0.15266300737857819,0.41339999437332153,0.15266300737857819
328919,3,"YDR505C,YLR177W,YNL118C",1,YLR177W,-0.14522799849510193,0.29089999198913574,0.14522799849510193
352873,3,"YBL097W,YDR505C,YLR177W",1,YLR177W,-0.12249799817800522,0.026760000735521317,0.12249799817800522
369784,3,"YDR505C,YLR177W,YPL069C",1,YLR177W,0.19348999857902527,0.04709000140428543,0.19348999857902527
6469,3,"YIL117C,YKL185W,YNL058C",1,YNL058C,0.11843899637460709,0.3578000068664551,0.11843899637460709
13350,3,"YER149C,YIL117C,YNL058C",1,YNL058C,-0.1318410038948059,0.44850000739097595,0.1318410038948059
34765,3,"YIL117C,YJL136C,YNL058C",1,YNL058C,0.10915999859571457,0.48350000381469727,0.10915999859571457
34992,3,"YDR358W,YHR108W,YNL058C",1,YNL058C,0.11734099686145782,0.20720000565052032,0.11734099686145782
43585,3,"YAL011W,YIL117C,YNL058C",1,YNL058C,0.10449700057506561,0.24220000207424164,0.10449700057506561
76264,3,"YDR399W,YIL117C,YNL058C",1,YNL058C,0.11536400020122528,0.48100000619888306,0.11536400020122528
103328,3,"YDR363W-A,YIL117C,YNL058C",1,YNL058C,-0.12798699736595154,0.1784999966621399,0.12798699736595154
109225,3,"YIL117C,YJR096W,YNL058C",1,YNL058C,-0.10801000148057938,0.1185000017285347,0.10801000148057938
141741,3,"YIL117C,YJL050W,YNL058C",1,YNL058C,0.12778900563716888,0.325300008058548,0.12778900563716888
182541,3,"YIL117C,YKL069W,YNL058C",1,YNL058C,0.14135800302028656,0.43560001254081726,0.14135800302028656
196641,3,"YBR014C,YDL010W,YNL058C",1,YNL058C,0.10547299683094025,0.051910001784563065,0.10547299683094025
203429,3,"YDR359C,YIL117C,YNL058C",1,YNL058C,-0.10121200233697891,0.23309999704360962,0.10121200233697891
205268,3,"YIL117C,YLR033W,YNL058C",1,YNL058C,-0.11352600157260895,0.4275999963283539,0.11352600157260895
207814,3,"YDL006W,YIL117C,YNL058C",1,YNL058C,0.27247801423072815,0.4959999918937683,0.27247801423072815
208222,3,"YIL117C,YNL058C,YPL190C",1,YNL058C,-0.10788299888372421,0.15610000491142273,0.10788299888372421
211127,3,"YIL117C,YNL058C,YOR163W",1,YNL058C,-0.12709100544452667,0.24490000307559967,0.12709100544452667
213082,3,"YIL117C,YJR011C,YNL058C",1,YNL058C,0.11321599781513214,0.4975999891757965,0.11321599781513214
215502,3,"YDR302W,YIL117C,YNL058C",1,YNL058C,0.17760899662971497,0.49470001459121704,0.17760899662971497
224817,3,"YHR118C,YIL117C,YNL058C",1,YNL058C,0.10109899938106537,0.19920000433921814,0.10109899938106537
253560,3,"YMR055C,YNL058C,YOR269W",1,YNL058C,-0.11632400006055832,0.48730000853538513,0.11632400006055832
267948,3,"YIL117C,YLR100W,YNL058C",1,YNL058C,-0.11715000122785568,0.36660000681877136,0.11715000122785568
270608,3,"YBL060W,YHR114W,YNL058C",1,YNL058C,-0.10163500159978867,0.4230000078678131,0.10163500159978867
301647,3,"YBR211C,YIL117C,YNL058C",1,YNL058C,0.12550300359725952,0.4754999876022339,0.12550300359725952
307557,3,"YDR146C,YIL117C,YNL058C",1,YNL058C,-0.10111600160598755,0.06445000320672989,0.10111600160598755
308721,3,"YIL117C,YJL053W,YNL058C",1,YNL058C,-0.12670700252056122,0.20720000565052032,0.12670700252056122
316075,3,"YGL175C,YIL117C,YNL058C",1,YNL058C,0.10278499871492386,0.4487999975681305,0.10278499871492386
322652,3,"YDR386W,YIL117C,YNL058C",1,YNL058C,-0.11095000058412552,0.4521999955177307,0.11095000058412552
331264,3,"YIL117C,YLR044C,YNL058C",1,YNL058C,0.10232099890708923,0.45210000872612,0.10232099890708923
359187,3,"YGL113W,YIL117C,YNL058C",1,YNL058C,0.12048900127410889,0.4747999906539917,0.12048900127410889
375943,3,"YGR085C,YIL117C,YNL058C",1,YNL058C,0.11344199627637863,0.4629000127315521,0.11344199627637863
5126,3,"YFR017C,YOL024W,YPL069C",1,YOL024W,-0.12276899814605713,0.1363999992609024,0.12276899814605713
5184,3,"YFR017C,YKR042W,YOL024W",1,YOL024W,0.19212299585342407,0.15289999544620514,0.19212299585342407
8864,3,"YFR017C,YGL212W,YOL024W",1,YOL024W,0.11070699989795685,0.4982999861240387,0.11070699989795685
11707,3,"YFR017C,YNL006W,YOL024W",1,YOL024W,0.15348899364471436,0.4668000042438507,0.15348899364471436
12342,3,"YFR017C,YMR307W,YOL024W",1,YOL024W,0.23393799364566803,0.25690001249313354,0.23393799364566803
14284,3,"YDR153C,YFR017C,YOL024W",1,YOL024W,-0.1221110001206398,0.22779999673366547,0.1221110001206398
17194,3,"YFR017C,YNL099C,YOL024W",1,YOL024W,0.13440999388694763,0.42489999532699585,0.13440999388694763
38184,3,"YFR017C,YOL024W,YPL183W-A",1,YOL024W,0.11748500168323517,0.004852999933063984,0.11748500168323517
49294,3,"YFR017C,YIL090W,YOL024W",1,YOL024W,-0.11802399903535843,0.31380000710487366,0.11802399903535843
51055,3,"YDR302W,YFR017C,YOL024W",1,YOL024W,0.10408200323581696,0.1307000070810318,0.10408200323581696
51378,3,"YFR017C,YJR066W,YOL024W",1,YOL024W,0.19124700129032135,0.4097000062465668,0.19124700129032135
51395,3,"YDR246W,YFR017C,YOL024W",1,YOL024W,-0.15711399912834167,0.06683000177145004,0.15711399912834167
52366,3,"YFR017C,YKR030W,YOL024W",1,YOL024W,-0.10626699775457382,0.048920001834630966,0.10626699775457382
53597,3,"YFR017C,YOL024W,YPL178W",1,YOL024W,0.12494800239801407,0.30070000886917114,0.12494800239801407
59970,3,"YFR017C,YLR287C-A,YOL024W",1,YOL024W,0.11502200365066528,0.22619999945163727,0.11502200365066528
61474,3,"YDR045C,YFR017C,YOL024W",1,YOL024W,0.10624200105667114,0.4641000032424927,0.10624200105667114
61826,3,"YDR092W,YFR017C,YOL024W",1,YOL024W,-0.10018300265073776,0.16910000145435333,0.10018300265073776
66244,3,"YFR017C,YOL024W,YPL262W",1,YOL024W,-0.19672000408172607,0.30219998955726624,0.19672000408172607
68177,3,"YBL031W,YFR017C,YOL024W",1,YOL024W,0.12497299909591675,0.4894999861717224,0.12497299909591675
71260,3,"YFR017C,YOL024W,YPL079W",1,YOL024W,0.14351199567317963,0.3727000057697296,0.14351199567317963
75693,3,"YFR017C,YGL211W,YOL024W",1,YOL024W,0.18084199726581573,0.4122999906539917,0.18084199726581573
79181,3,"YDR082W,YFR017C,YOL024W",1,YOL024W,0.14892999827861786,0.30329999327659607,0.14892999827861786
79718,3,"YFR017C,YMR272C,YOL024W",1,YOL024W,-0.10109200328588486,0.24250000715255737,0.10109200328588486
83315,3,"YCR034W,YFR017C,YOL024W",1,YOL024W,0.12308099865913391,0.44690001010894775,0.12308099865913391
87078,3,"YFR017C,YNR026C,YOL024W",1,YOL024W,-0.11194399744272232,0.3407999873161316,0.11194399744272232
90266,3,"YDR145W,YFR017C,YOL024W",1,YOL024W,0.17971700429916382,0.25769999623298645,0.17971700429916382
94243,3,"YDR016C,YFR017C,YOL024W",1,YOL024W,0.11526700109243393,0.3034000098705292,0.11526700109243393
94670,3,"YFR017C,YJR017C,YOL024W",1,YOL024W,0.12425299733877182,0.30250000953674316,0.12425299733877182
99095,3,"YFR017C,YIL135C,YOL024W",1,YOL024W,0.1043189987540245,0.390500009059906,0.1043189987540245
99330,3,"YFR017C,YKR019C,YOL024W",1,YOL024W,0.10999500006437302,0.4675999879837036,0.10999500006437302
108800,3,"YFR017C,YGL215W,YOL024W",1,YOL024W,0.10019899904727936,0.2320999950170517,0.10019899904727936
116328,3,"YFR017C,YKL055C,YOL024W",1,YOL024W,0.1889449954032898,0.37279999256134033,0.1889449954032898
116958,3,"YFR017C,YML028W,YOL024W",1,YOL024W,-0.12369699776172638,0.00343300006352365,0.12369699776172638
118729,3,"YFR017C,YMR162C,YOL024W",1,YOL024W,0.11326999962329865,0.10920000076293945,0.11326999962329865
120243,3,"YFR017C,YGR157W,YOL024W",1,YOL024W,-0.20614099502563477,0.07857000082731247,0.20614099502563477
121953,3,"YFR017C,YOL024W,YOR196C",1,YOL024W,0.23085899651050568,0.4453999996185303,0.23085899651050568
127815,3,"YFR017C,YNL038W,YOL024W",1,YOL024W,0.11101800203323364,0.29190000891685486,0.11101800203323364
129797,3,"YDL097C,YFR017C,YOL024W",1,YOL024W,0.1050259992480278,0.47110000252723694,0.1050259992480278
132360,3,"YBL034C,YFR017C,YOL024W",1,YOL024W,-0.10045299679040909,0.20919999480247498,0.10045299679040909
139263,3,"YFR017C,YJR075W,YOL024W",1,YOL024W,0.2203879952430725,0.33820000290870667,0.2203879952430725
146900,3,"YFR017C,YOL024W,YPL157W",1,YOL024W,0.16363699734210968,0.09629999846220016,0.16363699734210968
147168,3,"YFR017C,YOL024W,YPL226W",1,YOL024W,-0.16866299510002136,0.010780000127851963,0.16866299510002136
153729,3,"YDL008W,YFR017C,YOL024W",1,YOL024W,-0.2106429934501648,0.028529999777674675,0.2106429934501648
158209,3,"YBR004C,YFR017C,YOL024W",1,YOL024W,-0.1395850032567978,0.16779999434947968,0.1395850032567978
159781,3,"YFR017C,YLL041C,YOL024W",1,YOL024W,-0.10363399982452393,0.3926999866962433,0.10363399982452393
160918,3,"YDR162C,YFR017C,YOL024W",1,YOL024W,-0.11679799854755402,0.3125999867916107,0.11679799854755402
171492,3,"YFR017C,YLR005W,YOL024W",1,YOL024W,-0.10090100020170212,0.1477999985218048,0.10090100020170212
176622,3,"YBR036C,YFR017C,YOL024W",1,YOL024W,-0.20297500491142273,0.045660000294446945,0.20297500491142273
181323,3,"YFR017C,YKR092C,YOL024W",1,YOL024W,0.1439020037651062,0.3203999996185303,0.1439020037651062
182425,3,"YFR017C,YNL118C,YOL024W",1,YOL024W,0.11962000280618668,0.32249999046325684,0.11962000280618668
189421,3,"YCR053W,YFR017C,YOL024W",1,YOL024W,-0.1123420000076294,0.4408000111579895,0.1123420000076294
190034,3,"YFR017C,YLR021W,YOL024W",1,YOL024W,-0.1137939989566803,0.4032999873161316,0.1137939989566803
194596,3,"YFR017C,YJL171C,YOL024W",1,YOL024W,-0.10031799972057343,0.3977000117301941,0.10031799972057343
202832,3,"YDR389W,YFR017C,YOL024W",1,YOL024W,0.10833200067281723,0.4643000066280365,0.10833200067281723
203396,3,"YFR017C,YLR087C,YOL024W",1,YOL024W,0.2055020034313202,0.42640000581741333,0.2055020034313202
204783,3,"YFR017C,YOL024W,YPL076W",1,YOL024W,0.1151290014386177,0.20640000700950623,0.1151290014386177
212219,3,"YFR017C,YNL003C,YOL024W",1,YOL024W,-0.13832400739192963,0.4731999933719635,0.13832400739192963
212357,3,"YFR017C,YJL081C,YOL024W",1,YOL024W,-0.13772599399089813,0.3718000054359436,0.13772599399089813
219323,3,"YFR017C,YOL024W,YPR181C",1,YOL024W,0.11132600158452988,0.3865000009536743,0.11132600158452988
227807,3,"YFR017C,YOL024W,YOR106W",1,YOL024W,0.13198700547218323,0.15279999375343323,0.13198700547218323
303583,3,"YFR017C,YNR017W,YOL024W",1,YOL024W,-0.11851099878549576,0.2784999907016754,0.11851099878549576
311890,3,"YFR017C,YGR231C,YOL024W",1,YOL024W,0.15904900431632996,0.1445000022649765,0.15904900431632996
315102,3,"YBR058C-A,YFR017C,YOL024W",1,YOL024W,0.10447099804878235,0.4339999854564667,0.10447099804878235
315823,3,"YDR452W,YFR017C,YOL024W",1,YOL024W,0.1534940004348755,0.2847000062465668,0.1534940004348755
317409,3,"YDL077C,YFR017C,YOL024W",1,YOL024W,0.12351100146770477,0.3328000009059906,0.12351100146770477
320485,3,"YFR017C,YOL024W,YOR311C",1,YOL024W,0.1457509994506836,0.46050000190734863,0.1457509994506836
327969,3,"YCR092C,YFR017C,YOL024W",1,YOL024W,-0.10493800044059753,0.25290000438690186,0.10493800044059753
328602,3,"YBR147W,YFR017C,YOL024W",1,YOL024W,0.11108700186014175,0.26989999413490295,0.11108700186014175
329705,3,"YFR017C,YJR076C,YOL024W",1,YOL024W,0.22216300666332245,0.38359999656677246,0.22216300666332245
330015,3,"YFR017C,YOL024W,YOR264W",1,YOL024W,-0.11300600320100784,0.0515500009059906,0.11300600320100784
332416,3,"YFR017C,YOL024W,YPL106C",1,YOL024W,-0.10375899821519852,0.48089998960494995,0.10375899821519852
344582,3,"YDL103C,YFR017C,YOL024W",1,YOL024W,-0.10357300192117691,0.45489999651908875,0.10357300192117691
360447,3,"YFR017C,YOL024W,YOR140W",1,YOL024W,0.16312700510025024,0.008314000442624092,0.16312700510025024
363146,3,"YFR017C,YOL024W,YPR070W",1,YOL024W,0.12396799772977829,0.42660000920295715,0.12396799772977829
369354,3,"YAL011W,YFR017C,YOL024W",1,YOL024W,0.11440999805927277,0.2793999910354614,0.11440999805927277
370397,3,"YER157W,YFR017C,YOL024W",1,YOL024W,-0.17108699679374695,0.00011030000314349309,0.17108699679374695
370904,3,"YFR017C,YNL091W,YOL024W",1,YOL024W,0.19910399615764618,0.15610000491142273,0.19910399615764618
371418,3,"YFR017C,YKL176C,YOL024W",1,YOL024W,0.10774599760770798,0.3269999921321869,0.10774599760770798
376297,3,"YFR017C,YGL087C,YOL024W",1,YOL024W,0.10394600033760071,0.4767000079154968,0.10394600033760071
476,3,"YGL082W,YOR326W,YPL191C",1,YGL082W,0.3950130045413971,0.4666000008583069,0.3950130045413971
1167,3,"YGL082W,YLR044C,YPL191C",1,YGL082W,-0.2092449963092804,0.29919999837875366,0.2092449963092804
2314,3,"YDR437W,YGL082W,YPL191C",1,YGL082W,-0.14928500354290009,0.49630001187324524,0.14928500354290009
6998,3,"YBR288C,YGL082W,YPL191C",1,YGL082W,0.12552499771118164,0.41909998655319214,0.12552499771118164
7074,3,"YDR198C,YGL082W,YPL191C",1,YGL082W,0.10213500261306763,0.4120999872684479,0.10213500261306763
9123,3,"YFR038W,YGL082W,YPL191C",1,YGL082W,0.10079900175333023,0.4977000057697296,0.10079900175333023
9344,3,"YGL082W,YLR276C,YPL191C",1,YGL082W,-0.15263499319553375,0.4620000123977661,0.15263499319553375
9815,3,"YGL082W,YOL003C,YPL191C",1,YGL082W,-0.10784000158309937,0.4611999988555908,0.10784000158309937
10547,3,"YGL082W,YLR266C,YPL191C",1,YGL082W,0.24295499920845032,0.30630001425743103,0.24295499920845032
